tile_id,category,year,path,thumb,lon,lat,epsg,x0,y0,x1,y1,smod_code,crop_frac,built_frac,open_frac,water_frac,valid_fraction,ndvi_mean,ndbi_mean,n_scenes,mean_scene_cloud_pct,bands,downloaded_utc
32644_151_602,agriculture,2025,india_tiles/tiles/agriculture/32644_151_602_2025.tif,india_tiles/thumbs/32644_151_602.jpg,79.95466544143127,13.951594025802748,32644,386560,1541120,389120,1543680,12,0.8991,0.0042,0.0068,0.0019,1.0,0.4419,-0.1332,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:24+00:00
32645_103_847,agriculture,2025,india_tiles/tiles/agriculture/32645_103_847_2025.tif,india_tiles/thumbs/32645_103_847.jpg,84.76278635073818,19.601933796185484,32645,263680,2168320,266240,2170880,12,0.8636,0.0226,0.0116,0.0071,1.0,0.3959,-0.0064,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:24+00:00
32646_185_1141,urban_areas,2025,india_tiles/tiles/urban_areas/32646_185_1141_2025.tif,india_tiles/thumbs/32646_185_1141.jpg,92.73837659543186,26.41532791012749,32646,473600,2920960,476160,2923520,23,0.4673,0.1178,0.0244,0.0033,1.0,0.4292,-0.1198,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:25+00:00
32644_180_701,city_structures,2025,india_tiles/tiles/city_structures/32644_180_701_2025.tif,india_tiles/thumbs/32644_180_701.jpg,80.65228251764701,16.238631880406114,32644,460800,1794560,463360,1797120,30,0.1222,0.7503,0.004,0.0009,1.0,0.2931,0.0038,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:25+00:00
32643_319_744,agriculture,2025,india_tiles/tiles/agriculture/32643_319_744_2025.tif,india_tiles/thumbs/32643_319_744.jpg,77.99359050483508,17.217116310890297,32643,816640,1904640,819200,1907200,11,0.898,0.0453,0.0341,0,1.0,0.3737,0.0185,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:25+00:00
32643_279_1434,open_land,2025,india_tiles/tiles/open_land/32643_279_1434_2025.tif,india_tiles/thumbs/32643_279_1434.jpg,77.3002474470422,33.16917912532992,32643,714240,3671040,716800,3673600,11,0,0,0.9925,0,1.0,0.0185,-0.2259,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:25+00:00
32643_214_1010,agriculture,2021,india_tiles/tiles/agriculture/32643_214_1010_2021.tif,,75.47409974305748,23.393169797050366,32643,547840,2585600,550400,2588160,11,0.9499,0.0016,0.0415,0,1.0,0.2823,0.0113,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:25+00:00
32643_268_773,agriculture,2025,india_tiles/tiles/agriculture/32643_268_773_2025.tif,india_tiles/thumbs/32643_268_773.jpg,76.75834860851636,17.908995801973816,32643,686080,1978880,688640,1981440,11,0.8238,0.0064,0.0073,0,1.0,0.3733,0.0506,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:26+00:00
32644_287_939,urban_areas,2025,india_tiles/tiles/urban_areas/32644_287_939_2025.tif,india_tiles/thumbs/32644_287_939.jpg,83.27839928188969,21.734014448088377,32644,734720,2403840,737280,2406400,23,0.5067,0.1174,0.1761,0.0233,1.0,0.2598,0.0224,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:26+00:00
32644_86_757,city_structures,2025,india_tiles/tiles/city_structures/32644_86_757_2025.tif,india_tiles/thumbs/32644_86_757.jpg,78.37182388212979,17.521748543608137,32644,220160,1937920,222720,1940480,30,0.04,0.5532,0.201,0.0016,1.0,0.2701,0.0273,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:26+00:00
32643_173_1202,urban_areas,2025,india_tiles/tiles/urban_areas/32643_173_1202_2025.tif,india_tiles/thumbs/32643_173_1202.jpg,74.43310010845845,27.827304113956522,32643,442880,3077120,445440,3079680,23,0.6523,0.1999,0.0898,0,1.0,0.197,0.1026,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:26+00:00
32643_194_655,urban_areas,2025,india_tiles/tiles/urban_areas/32643_194_655_2025.tif,india_tiles/thumbs/32643_194_655.jpg,74.96953360679989,15.188211247216389,32643,496640,1676800,499200,1679360,23,0.5746,0.1074,0.0277,0.0054,1.0,0.4209,0.0407,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:27+00:00
32642_231_1154,open_land,2025,india_tiles/tiles/open_land/32642_231_1154_2025.tif,india_tiles/thumbs/32642_231_1154.jpg,69.94306906549593,26.727581908041778,32642,591360,2954240,593920,2956800,11,0,0,0.9959,0,1.0,0.0734,0.1075,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:27+00:00
32643_139_1218,agriculture,2025,india_tiles/tiles/agriculture/32643_139_1218_2025.tif,india_tiles/thumbs/32643_139_1218.jpg,73.53608326279031,28.20046665436943,32643,355840,3118080,358400,3120640,11,0.7356,0,0.2007,0,1.0,0.2289,0.0334,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:28+00:00
32643_302_1517,open_land,2025,india_tiles/tiles/open_land/32643_302_1517_2025.tif,india_tiles/thumbs/32643_302_1517.jpg,77.99677006657105,35.072225804216004,32643,773120,3883520,775680,3886080,11,0,0,0.7562,0,1.0,0.0599,-0.0675,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:28+00:00
32643_284_1432,open_land,2021,india_tiles/tiles/open_land/32643_284_1432_2021.tif,,77.45470724739262,33.1259161926298,32643,727040,3665920,729600,3668480,11,0,0,0.9965,0,1.0,-0.026,-0.6235,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:28+00:00
32643_269_1238,urban_areas,2025,india_tiles/tiles/urban_areas/32643_269_1238_2025.tif,india_tiles/thumbs/32643_269_1238.jpg,76.94357386905543,28.65061511329456,32643,688640,3169280,691200,3171840,21,0.724,0.14,0.0311,0.0002,1.0,0.4136,-0.062,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:29+00:00
32645_201_1104,urban_areas,2025,india_tiles/tiles/urban_areas/32645_201_1104_2025.tif,india_tiles/thumbs/32645_201_1104.jpg,87.14759126195308,25.57298728287146,32645,514560,2826240,517120,2828800,23,0.6436,0.1018,0.0042,0,1.0,0.5602,-0.166,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:29+00:00
32644_108_1231,urban_areas,2025,india_tiles/tiles/urban_areas/32644_108_1231_2025.tif,india_tiles/thumbs/32644_108_1231.jpg,78.74293955313415,28.472167604175212,32644,276480,3151360,279040,3153920,23,0.8163,0.1097,0.0442,0,1.0,0.456,-0.0894,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:29+00:00
32642_286_993,agriculture,2025,india_tiles/tiles/agriculture/32642_286_993_2025.tif,india_tiles/thumbs/32642_286_993.jpg,71.28539055391047,22.975576874952782,32642,732160,2542080,734720,2544640,12,0.9194,0.0062,0.0076,0.0007,1.0,0.4492,-0.0191,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:29+00:00
32644_113_1491,open_land,2025,india_tiles/tiles/open_land/32644_113_1491_2025.tif,india_tiles/thumbs/32644_113_1491.jpg,78.71681082870056,34.47958846189371,32644,289280,3816960,291840,3819520,11,0,0,0.9638,0.0052,1.0,0.0392,-0.111,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:29+00:00
32643_241_1264,agriculture,2025,india_tiles/tiles/agriculture/32643_241_1264_2025.tif,india_tiles/thumbs/32643_241_1264.jpg,76.20635640687881,29.263314843416868,32643,616960,3235840,619520,3238400,12,0.9662,0.0041,0.002,0.001,1.0,0.4688,-0.1642,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:30+00:00
32645_103_1016,agriculture,2025,india_tiles/tiles/agriculture/32645_103_1016_2025.tif,india_tiles/thumbs/32645_103_1016.jpg,84.70897460835742,23.518544905897897,32645,263680,2600960,266240,2603520,12,0.7712,0.006,0.1487,0.0004,1.0,0.3354,0.0808,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:30+00:00
32643_169_1307,agriculture,2025,india_tiles/tiles/agriculture/32643_169_1307_2025.tif,india_tiles/thumbs/32643_169_1307.jpg,74.32010778221957,30.2619408253051,32643,432640,3345920,435200,3348480,12,0.9607,0.0298,0.0024,0,1.0,0.4339,-0.1413,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:30+00:00
32644_103_713,open_land,2025,india_tiles/tiles/open_land/32644_103_713_2025.tif,india_tiles/thumbs/32644_103_713.jpg,78.80872952588949,16.518004182687655,32644,263680,1825280,266240,1827840,11,0.001,0.0028,0.7445,0.0002,1.0,0.2951,0.1592,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:30+00:00
32644_83_1312,city_structures,2025,india_tiles/tiles/city_structures/32644_83_1312_2025.tif,india_tiles/thumbs/32644_83_1312.jpg,78.0181976175476,30.338915611122953,32644,212480,3358720,215040,3361280,30,0.0048,0.5116,0.0393,0,1.0,0.4156,-0.0612,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:30+00:00
32643_273_1212,agriculture,2025,india_tiles/tiles/agriculture/32643_273_1212_2025.tif,india_tiles/thumbs/32643_273_1212.jpg,77.04299465334667,28.056232099248017,32643,698880,3102720,701440,3105280,11,0.9197,0.0279,0.035,0.0062,1.0,0.3651,-0.0433,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:31+00:00
32643_160_790,agriculture,2025,india_tiles/tiles/agriculture/32643_160_790_2025.tif,india_tiles/thumbs/32643_160_790.jpg,74.15380430274054,18.2965659643286,32643,409600,2022400,412160,2024960,12,0.7154,0.0331,0.208,0.0016,1.0,0.3899,-0.0545,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:31+00:00
32644_93_753,city_structures,2025,india_tiles/tiles/city_structures/32644_93_753_2025.tif,india_tiles/thumbs/32644_93_753.jpg,78.53478305866555,17.439396417034235,32644,238080,1927680,240640,1930240,30,0.0183,0.7311,0.0321,0.0304,1.0,0.2556,0.0003,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:31+00:00
32643_131_1279,agriculture,2025,india_tiles/tiles/agriculture/32643_131_1279_2025.tif,india_tiles/thumbs/32643_131_1279.jpg,73.31900549718439,29.60430283317949,32643,335360,3274240,337920,3276800,12,0.9253,0.0252,0.0348,0,1.0,0.2887,-0.0068,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:32+00:00
32644_91_750,city_structures,2021,india_tiles/tiles/city_structures/32644_91_750_2021.tif,,78.50264548383318,17.357058474513558,32644,232960,1920000,235520,1922560,30,0.0026,0.9331,0.0055,0,1.0,0.1685,0.0624,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:32+00:00
32643_145_1197,agriculture,2025,india_tiles/tiles/agriculture/32643_145_1197_2025.tif,india_tiles/thumbs/32643_145_1197.jpg,73.71566386476472,27.708672820675275,32643,371200,3064320,373760,3066880,12,0.8274,0.0254,0.0476,0,1.0,0.2374,0.0453,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:32+00:00
32643_120_1037,agriculture,2025,india_tiles/tiles/agriculture/32643_120_1037_2025.tif,india_tiles/thumbs/32643_120_1037.jpg,73.10806894134988,24.003758618829607,32643,307200,2654720,309760,2657280,12,0.9011,0.0155,0.0264,0,1.0,0.515,-0.0668,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:32+00:00
32643_194_1288,urban_areas,2025,india_tiles/tiles/urban_areas/32643_194_1288_2025.tif,india_tiles/thumbs/32643_194_1288.jpg,74.97787530900139,29.826178861969748,32643,496640,3297280,499200,3299840,23,0.6348,0.1701,0.0573,0,1.0,0.3857,-0.0576,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:32+00:00
32643_154_1132,urban_areas,2025,india_tiles/tiles/urban_areas/32643_154_1132_2025.tif,india_tiles/thumbs/32643_154_1132.jpg,73.95014043525575,26.204527153167113,32643,394240,2897920,396800,2900480,23,0.678,0.1385,0.0656,0,1.0,0.2281,0.1262,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:33+00:00
32643_251_750,agriculture,2025,india_tiles/tiles/agriculture/32643_251_750_2025.tif,india_tiles/thumbs/32643_251_750.jpg,76.35248762007181,17.38175837244146,32643,642560,1920000,645120,1922560,11,0.905,0.026,0.0551,0,1.0,0.3156,0.0113,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:33+00:00
32645_169_1007,city_structures,2025,india_tiles/tiles/city_structures/32645_169_1007_2025.tif,india_tiles/thumbs/32645_169_1007.jpg,86.36143779765372,23.30961146996829,32645,432640,2577920,435200,2580480,30,0.2102,0.429,0.1318,0.0008,1.0,0.36,0.0127,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:33+00:00
32643_141_1158,agriculture,2025,india_tiles/tiles/agriculture/32643_141_1158_2025.tif,india_tiles/thumbs/32643_141_1158.jpg,73.60836208825725,26.79513889434426,32643,360960,2964480,363520,2967040,12,0.9775,0.0007,0.0033,0.0,1.0,0.2226,0.0692,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:33+00:00
32644_147_1040,agriculture,2025,india_tiles/tiles/agriculture/32644_147_1040_2025.tif,india_tiles/thumbs/32644_147_1040.jpg,79.8058211819082,24.079112375375367,32644,376320,2662400,378880,2664960,12,0.9041,0.0031,0.0342,0.0135,1.0,0.3921,-0.026,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:33+00:00
32643_222_1191,agriculture,2025,india_tiles/tiles/agriculture/32643_222_1191_2025.tif,india_tiles/thumbs/32643_222_1191.jpg,75.71238450839145,27.57315402889217,32643,568320,3048960,570880,3051520,12,0.9248,0.0375,0.0337,0,1.0,0.3166,0.0482,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:34+00:00
32644_74_743,agriculture,2025,india_tiles/tiles/agriculture/32644_74_743_2025.tif,india_tiles/thumbs/32644_74_743.jpg,78.09790692195348,17.18419462845608,32644,189440,1902080,192000,1904640,12,0.851,0.0172,0.0917,0.0016,1.0,0.3745,0.0494,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:35+00:00
32643_260_1087,agriculture,2025,india_tiles/tiles/agriculture/32643_260_1087_2025.tif,india_tiles/thumbs/32643_260_1087.jpg,76.65885125652733,25.16106540286215,32643,665600,2782720,668160,2785280,12,0.9758,0.0111,0.0061,0,1.0,0.4547,-0.0826,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:35+00:00
32643_208_801,agriculture,2025,india_tiles/tiles/agriculture/32643_208_801_2025.tif,india_tiles/thumbs/32643_208_801.jpg,75.31741609792076,18.56063236295962,32643,532480,2050560,535040,2053120,12,0.925,0.0111,0.0435,0,1.0,0.3227,-0.0236,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:35+00:00
32644_104_482,urban_areas,2025,india_tiles/tiles/urban_areas/32644_104_482_2025.tif,india_tiles/thumbs/32644_104_482.jpg,78.86510283033722,11.159755833607882,32644,266240,1233920,268800,1236480,23,0.4596,0.1423,0.1513,0.0002,1.0,0.3526,-0.013,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:35+00:00
32644_140_553,city_structures,2025,india_tiles/tiles/city_structures/32644_140_553_2025.tif,india_tiles/thumbs/32644_140_553.jpg,79.70168433668199,12.815491988038634,32644,358400,1415680,360960,1418240,30,0.1622,0.5725,0.0144,0.0002,1.0,0.3668,-0.0105,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:36+00:00
32643_207_1306,agriculture,2025,india_tiles/tiles/agriculture/32643_207_1306_2025.tif,india_tiles/thumbs/32643_207_1306.jpg,75.33486452111923,30.23628763683468,32643,529920,3343360,532480,3345920,11,0.9439,0.034,0.0053,0,1.0,0.5054,-0.1808,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:36+00:00
32644_116_1342,open_land,2025,india_tiles/tiles/open_land/32644_116_1342_2025.tif,india_tiles/thumbs/32644_116_1342.jpg,78.88813919434831,31.04130637228838,32644,296960,3435520,299520,3438080,11,0,0.0017,0.7224,0.0122,1.0,0.4117,0.0322,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:36+00:00
32645_121_901,urban_areas,2025,india_tiles/tiles/urban_areas/32645_121_901_2025.tif,india_tiles/thumbs/32645_121_901.jpg,85.18611314753377,20.853248739292738,32645,309760,2306560,312320,2309120,23,0.4242,0.1697,0.0493,0.0064,1.0,0.3791,-0.0477,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:36+00:00
32643_206_1078,urban_areas,2025,india_tiles/tiles/urban_areas/32643_206_1078_2025.tif,india_tiles/thumbs/32643_206_1078.jpg,75.29047011117075,24.967896935631302,32643,527360,2759680,529920,2762240,23,0.609,0.1169,0.2437,0,1.0,0.4052,0.0129,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:37+00:00
32643_153_1251,open_land,2025,india_tiles/tiles/open_land/32643_153_1251_2025.tif,india_tiles/thumbs/32643_153_1251.jpg,73.89784611174177,28.95679339772932,32643,391680,3202560,394240,3205120,11,0.0926,0,0.7115,0,1.0,0.1672,0.0774,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:37+00:00
32643_216_1157,agriculture,2025,india_tiles/tiles/agriculture/32643_216_1157_2025.tif,india_tiles/thumbs/32643_216_1157.jpg,75.556551123386,26.79513889434426,32643,552960,2961920,555520,2964480,12,0.716,0.0365,0.2462,0,1.0,0.2689,0.08,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:37+00:00
32644_102_1384,open_land,2025,india_tiles/tiles/open_land/32644_102_1384_2025.tif,india_tiles/thumbs/32644_102_1384.jpg,78.4783487150907,32.00385551403353,32644,261120,3543040,263680,3545600,11,0,0,0.9708,0.0108,1.0,0.0673,-0.1611,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:38+00:00
32644_87_749,city_structures,2025,india_tiles/tiles/city_structures/32644_87_749_2025.tif,india_tiles/thumbs/32644_87_749.jpg,78.41396281123521,17.332359846351025,32644,222720,1917440,225280,1920000,30,0.2059,0.3608,0.1795,0,1.0,0.3459,-0.0067,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:38+00:00
32644_254_1064,agriculture,2025,india_tiles/tiles/agriculture/32644_254_1064_2025.tif,india_tiles/thumbs/32644_254_1064.jpg,82.50622773131661,24.623837886494293,32644,650240,2723840,652800,2726400,11,0.9336,0.0011,0.0285,0.0073,1.0,0.3653,-0.0199,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:39+00:00
32645_179_1118,city_structures,2025,india_tiles/tiles/city_structures/32645_179_1118_2025.tif,india_tiles/thumbs/32645_179_1118.jpg,86.60075012709825,25.892807216418397,32645,458240,2862080,460800,2864640,30,0.0974,0.6367,0.0389,0,1.0,0.335,0.0106,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:39+00:00
32643_305_563,city_structures,2021,india_tiles/tiles/city_structures/32643_305_563_2021.tif,,77.59552917769922,13.036014851561825,32643,780800,1441280,783360,1443840,30,0.0278,0.8007,0.009,0.0392,1.0,0.2207,0.022,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:39+00:00
32643_245_1284,urban_areas,2025,india_tiles/tiles/urban_areas/32643_245_1284_2025.tif,india_tiles/thumbs/32643_245_1284.jpg,76.33081959581082,29.71521765397266,32643,627200,3287040,629760,3289600,23,0.8065,0.1205,0.0177,0.0002,1.0,0.3911,-0.1069,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:39+00:00
32644_132_663,agriculture,2025,india_tiles/tiles/agriculture/32644_132_663_2025.tif,india_tiles/thumbs/32644_132_663.jpg,79.50772214413956,15.360405189503478,32644,337920,1697280,340480,1699840,12,0.718,0.0054,0.0033,0.0104,1.0,0.3253,0.0592,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:40+00:00
32643_304_558,city_structures,2021,india_tiles/tiles/city_structures/32643_304_558_2021.tif,,77.56491291223651,12.929827880439895,32643,778240,1428480,780800,1431040,30,0.0014,0.8513,0.0048,0,1.0,0.273,-0.0016,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:40+00:00
32644_212_1203,agriculture,2025,india_tiles/tiles/agriculture/32644_212_1203_2025.tif,india_tiles/thumbs/32644_212_1203.jpg,81.43626204144161,27.86120778543561,32644,542720,3079680,545280,3082240,12,0.8165,0.0206,0.0291,0,1.0,0.4285,-0.0384,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:40+00:00
32644_97_709,agriculture,2025,india_tiles/tiles/agriculture/32644_97_709_2025.tif,india_tiles/thumbs/32644_97_709.jpg,78.65085011175101,16.41938472657958,32644,248320,1815040,250880,1817600,11,0.8958,0.0046,0.0954,0,1.0,0.3389,0.1136,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:40+00:00
32644_111_558,urban_areas,2025,india_tiles/tiles/urban_areas/32644_111_558_2025.tif,india_tiles/thumbs/32644_111_558.jpg,79.02307505728479,12.921660369070272,32644,284160,1428480,286720,1431040,23,0.3446,0.1211,0.0358,0.0054,1.0,0.47,-0.0696,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:40+00:00
32644_286_765,city_structures,2025,india_tiles/tiles/city_structures/32644_286_765_2025.tif,india_tiles/thumbs/32644_286_765.jpg,83.21159053901367,17.702973523111996,32644,732160,1958400,734720,1960960,30,0.0541,0.4172,0.0547,0.0007,1.0,0.4183,-0.0646,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:40+00:00
32643_193_1222,city_structures,2025,india_tiles/tiles/city_structures/32643_193_1222_2025.tif,india_tiles/thumbs/32643_193_1222.jpg,74.96497836568965,28.28534495070108,32643,494080,3128320,496640,3130880,30,0.0853,0.5435,0.0951,0.0009,1.0,0.2196,0.0536,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:40+00:00
32643_172_746,agriculture,2025,india_tiles/tiles/agriculture/32643_172_746_2025.tif,india_tiles/thumbs/32643_172_746.jpg,74.44008511414297,17.291198282248846,32643,440320,1909760,442880,1912320,12,0.804,0.0377,0.121,0,1.0,0.358,-0.0021,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:40+00:00
32643_293_1445,open_land,2025,india_tiles/tiles/open_land/32643_293_1445_2025.tif,india_tiles/thumbs/32643_293_1445.jpg,77.70680486084588,33.42026347376691,32643,750080,3699200,752640,3701760,11,0,0,0.8185,0.0002,1.0,-0.0124,-0.5091,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:41+00:00
32643_294_709,agriculture,2025,india_tiles/tiles/agriculture/32643_294_709_2025.tif,india_tiles/thumbs/32643_294_709.jpg,77.3711421698091,16.41938472657958,32643,752640,1815040,755200,1817600,11,0.9105,0.0443,0.0095,0,1.0,0.3915,-0.0321,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:41+00:00
32643_183_1340,agriculture,2025,india_tiles/tiles/agriculture/32643_183_1340_2025.tif,india_tiles/thumbs/32643_183_1340.jpg,74.670125522755,31.015574926927712,32643,468480,3430400,471040,3432960,12,0.9629,0.0287,0.0013,0,1.0,0.4897,-0.2108,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:41+00:00
32643_165_966,agriculture,2025,india_tiles/tiles/agriculture/32643_165_966_2025.tif,india_tiles/thumbs/32643_165_966.jpg,74.24721238828597,22.3834345556386,32643,422400,2472960,424960,2475520,12,0.7525,0.0007,0.0527,0,1.0,0.4818,0.0111,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:41+00:00
32644_170_1140,city_structures,2025,india_tiles/tiles/city_structures/32644_170_1140_2025.tif,india_tiles/thumbs/32644_170_1140.jpg,80.35394621157774,26.406893081731596,32644,435200,2918400,437760,2920960,30,0.0745,0.6738,0.2358,0.0007,1.0,0.2294,0.029,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:42+00:00
32643_283_1241,city_structures,2025,india_tiles/tiles/city_structures/32643_283_1241_2025.tif,india_tiles/thumbs/32643_283_1241.jpg,77.313136622972,28.701621208873185,32643,724480,3176960,727040,3179520,30,0.0234,0.8994,0.0354,0.0026,1.0,0.1405,0.0234,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:14:42+00:00
